,Search Term,vegan restaurants near me
136,2015-07-04,14.855510383474343
137,2015-07-11,10.186635691525264
138,2015-07-18,13.157737768220134
139,2015-07-25,11.884408306779475
140,2015-08-01,11.884408306779475
141,2015-08-08,13.157737768220134
142,2015-08-15,13.582180922033684
143,2015-08-22,13.157737768220134
144,2015-08-29,10.186635691525264
145,2015-09-05,9.762192537711712
146,2015-09-12,11.884408306779475
147,2015-09-19,11.459965152965923
148,2015-09-26,9.33774938389816
149,2015-10-03,8.913306230084606
150,2015-10-10,9.33774938389816
151,2015-10-17,11.884408306779475
152,2015-10-24,11.035521999152369
153,2015-10-31,9.762192537711712
154,2015-11-07,11.884408306779475
155,2015-11-14,10.186635691525264
156,2015-11-21,10.186635691525264
157,2015-11-28,7.215533614830395
158,2015-12-05,5.5177609995761845
159,2015-12-12,12.308851460593027
160,2015-12-19,15.279953537287897
161,2015-12-26,18.67549876779632
162,2016-01-02,22.071043998304738
163,2016-01-09,19.524385075423424
164,2016-01-16,21.646600844491186
165,2016-01-23,18.251055613982764
166,2016-01-30,18.67549876779632
167,2016-02-06,16.128839844915003
168,2016-02-13,24.617702921186055
169,2016-02-20,19.099941921609872
170,2016-02-27,22.071043998304738
171,2016-03-05,22.495487152118294
172,2016-03-12,27.16436184406737
173,2016-03-19,27.58880499788092
174,2016-03-26,23.3443734597454
175,2016-04-02,30.984350228389346
176,2016-04-09,28.86213445932158
177,2016-04-16,31.83323653601645
178,2016-04-23,25.891032382626715
179,2016-04-30,31.408793382202898
180,2016-05-07,33.10656599745711
181,2016-05-14,29.286577613135133
182,2016-05-21,26.739918690253823
183,2016-05-28,30.13546392076224
184,2016-06-04,35.228781766524875
185,2016-06-11,33.10656599745711
186,2016-06-18,31.83323653601645
187,2016-06-25,32.682122843643555
188,2016-07-02,37.77544068940619
189,2016-07-09,35.228781766524875
190,2016-07-16,36.926554381779084
191,2016-07-23,35.653224920338424
192,2016-07-30,34.37989545889777
193,2016-08-06,31.83323653601645
194,2016-08-13,30.984350228389346
195,2016-08-20,35.228781766524875
196,2016-08-27,42.44431538135527
197,2016-09-03,38.199883843219745
198,2016-09-10,28.43769130550803
199,2016-09-17,34.80433861271132
200,2016-09-24,31.83323653601645
201,2016-10-01,28.86213445932158
202,2016-10-08,33.10656599745711
203,2016-10-15,25.891032382626715
204,2016-10-22,19.948828229236977
205,2016-10-29,23.3443734597454
206,2016-11-05,27.16436184406737
207,2016-11-12,27.58880499788092
208,2016-11-19,30.13546392076224
209,2016-11-26,28.345864661654137
210,2016-12-03,32.255639097744364
211,2016-12-10,31.278195488721806
212,2016-12-17,39.097744360902254
213,2016-12-24,35.18796992481203
214,2016-12-31,37.142857142857146
215,2017-01-07,34.21052631578947
216,2017-01-14,29.323308270676694
217,2017-01-21,32.255639097744364
218,2017-01-28,31.278195488721806
219,2017-02-04,33.23308270676692
220,2017-02-11,40.07518796992481
221,2017-02-18,44.962406015037594
222,2017-02-25,41.05263157894737
223,2017-03-04,36.16541353383459
224,2017-03-11,43.007518796992485
225,2017-03-18,43.98496240601504
226,2017-03-25,41.05263157894737
227,2017-04-01,40.07518796992481
228,2017-04-08,42.03007518796993
229,2017-04-15,34.21052631578947
230,2017-04-22,29.323308270676694
231,2017-04-29,32.255639097744364
232,2017-05-06,28.345864661654137
233,2017-05-13,36.16541353383459
234,2017-05-20,38.120300751879704
235,2017-05-27,52.78195488721805
236,2017-06-03,47.89473684210527
237,2017-06-10,49.849624060150376
238,2017-06-17,55.714285714285715
239,2017-06-24,73.30827067669173
240,2017-07-01,76.24060150375941
241,2017-07-08,84.06015037593986
242,2017-07-15,93.83458646616542
243,2017-07-22,86.01503759398497
244,2017-07-29,94.81203007518798
245,2017-08-05,93.83458646616542
246,2017-08-12,97.74436090225565
247,2017-08-19,93.83458646616542
248,2017-08-26,91.8796992481203
249,2017-09-02,85.03759398496241
250,2017-09-09,84.06015037593986
251,2017-09-16,82.10526315789474
252,2017-09-23,69.3984962406015
253,2017-09-30,80.15037593984962
254,2017-10-07,74.28571428571429
255,2017-10-14,80.15037593984962
256,2017-10-21,75.26315789473685
257,2017-10-28,65.48872180451129
258,2017-11-04,64.51127819548873
259,2017-11-11,62.55639097744361
260,2017-11-18,65.48872180451129
261,2017-11-25,62.55639097744361
262,2017-12-02,50.82706766917293
263,2017-12-09,48.872180451127825
264,2017-12-16,55.714285714285715
265,2017-12-23,67.4436090225564
266,2017-12-30,65.48872180451129
267,2018-01-06,69.3984962406015
268,2018-01-13,66.46616541353384
269,2018-01-20,76.24060150375941
270,2018-01-27,71.35338345864662
271,2018-02-03,66.46616541353384
272,2018-02-10,86.01503759398497
273,2018-02-17,81.12781954887218
274,2018-02-24,79.17293233082707
275,2018-03-03,76.24060150375941
276,2018-03-10,76.24060150375941
277,2018-03-17,73.30827067669173
278,2018-03-24,86.99248120300753
279,2018-03-31,79.17293233082707
280,2018-04-07,66.46616541353384
281,2018-04-14,67.4436090225564
282,2018-04-21,70.37593984962406
283,2018-04-28,57.669172932330824
284,2018-05-05,55.714285714285715
285,2018-05-12,53.75939849624061
286,2018-05-19,54.736842105263165
287,2018-05-26,49.849624060150376
288,2018-06-02,64.51127819548873
289,2018-06-09,69.3984962406015
290,2018-06-16,83.0827067669173
291,2018-06-23,86.01503759398497
292,2018-06-30,93.83458646616542
293,2018-07-07,89.92481203007519
294,2018-07-14,89.92481203007519
295,2018-07-21,87.96992481203009
296,2018-07-28,87.96992481203009
297,2018-08-04,87.96992481203009
298,2018-08-11,83.0827067669173
299,2018-08-18,70.37593984962406
300,2018-08-25,71.35338345864662
301,2018-09-01,67.4436090225564
302,2018-09-08,53.75939849624061
303,2018-09-15,57.669172932330824
304,2018-09-22,51.804511278195484
305,2018-09-29,54.736842105263165
306,2018-10-06,58.64661654135339
307,2018-10-13,58.64661654135339
308,2018-10-20,52.78195488721805
309,2018-10-27,53.75939849624061
310,2018-11-03,54.736842105263165
311,2018-11-10,50.82706766917293
312,2018-11-17,56.69172932330827
313,2018-11-24,48.872180451127825
314,2018-12-01,46.91729323308271
315,2018-12-08,51.804511278195484
316,2018-12-15,58.64661654135339
317,2018-12-22,73.30827067669173
318,2018-12-29,74.28571428571429
319,2019-01-05,60.6015037593985
320,2019-01-12,57.669172932330824
321,2019-01-19,65.48872180451129
322,2019-01-26,59.624060150375946
323,2019-02-02,60.6015037593985
324,2019-02-09,64.51127819548873
325,2019-02-16,69.3984962406015
326,2019-02-23,60.6015037593985
327,2019-03-02,63.53383458646618
328,2019-03-09,68.42105263157895
329,2019-03-16,73.30827067669173
330,2019-03-23,71.35338345864662
331,2019-03-30,77.21804511278197
332,2019-04-06,73.30827067669173
333,2019-04-13,80.15037593984962
334,2019-04-20,71.35338345864662
335,2019-04-27,72.33082706766918
336,2019-05-04,81.12781954887218
337,2019-05-11,77.21804511278197
338,2019-05-18,73.30827067669173
339,2019-05-25,80.15037593984962
340,2019-06-01,76.24060150375941
341,2019-06-08,80.15037593984962
342,2019-06-15,86.99248120300753
343,2019-06-22,86.99248120300753
344,2019-06-29,92.85714285714286
345,2019-07-06,83.0827067669173
346,2019-07-13,86.01503759398497
347,2019-07-20,86.99248120300753
348,2019-07-27,78.19548872180451
349,2019-08-03,80.15037593984962
350,2019-08-10,79.17293233082707
351,2019-08-17,74.28571428571429
352,2019-08-24,71.35338345864662
353,2019-08-31,71.35338345864662
354,2019-09-07,58.64661654135339
355,2019-09-14,64.51127819548873
356,2019-09-21,63.53383458646618
357,2019-09-28,69.3984962406015
358,2019-10-05,63.53383458646618
359,2019-10-12,64.51127819548873
360,2019-10-19,69.3984962406015
361,2019-10-26,67.4436090225564
362,2019-11-02,73.30827067669173
363,2019-11-09,75.26315789473685
364,2019-11-16,75.26315789473685
365,2019-11-23,83.0827067669173
366,2019-11-30,65.48872180451129
367,2019-12-07,70.37593984962406
368,2019-12-14,64.51127819548873
369,2019-12-21,87.96992481203009
370,2019-12-28,89.92481203007519
371,2020-01-04,85.03759398496241
372,2020-01-11,73.30827067669173
373,2020-01-18,90.90225563909775
374,2020-01-25,76.0
375,2020-02-01,75.0
376,2020-02-08,89.0
377,2020-02-15,79.0
378,2020-02-22,71.0
379,2020-02-29,78.0
380,2020-03-07,62.0
381,2020-03-14,26.0
382,2020-03-21,13.0
383,2020-03-28,16.0
384,2020-04-04,16.0
385,2020-04-11,16.0
386,2020-04-18,20.0
387,2020-04-25,23.0
388,2020-05-02,33.0
389,2020-05-09,35.0
390,2020-05-16,39.0
391,2020-05-23,42.0
392,2020-05-30,49.0
393,2020-06-06,57.99999999999999
394,2020-06-13,63.0
395,2020-06-20,70.0
396,2020-06-27,74.0
397,2020-07-04,73.0
398,2020-07-11,70.0
399,2020-07-18,61.0
400,2020-07-25,56.99999999999999
401,2020-08-01,59.0
402,2020-08-08,68.0
403,2020-08-15,67.0
404,2020-08-22,59.0
405,2020-08-29,71.0
406,2020-09-05,68.0
407,2020-09-12,62.0
408,2020-09-19,59.0
409,2020-09-26,63.0
410,2020-10-03,68.0
411,2020-10-10,73.0
412,2020-10-17,67.0
413,2020-10-24,56.00000000000001
414,2020-10-31,51.0
415,2020-11-07,59.0
416,2020-11-14,57.99999999999999
417,2020-11-21,52.0
418,2020-11-28,50.0
419,2020-12-05,46.0
420,2020-12-12,47.0
421,2020-12-19,53.0
422,2020-12-26,64.0
423,2021-01-02,64.0
424,2021-01-09,68.0
425,2021-01-16,65.0
426,2021-01-23,61.0
427,2021-01-30,57.99999999999999
428,2021-02-06,62.0
429,2021-02-13,69.0
430,2021-02-20,72.0
431,2021-02-27,72.0
432,2021-03-06,75.0
433,2021-03-13,75.0
434,2021-03-20,84.0
435,2021-03-27,83.0
436,2021-04-03,96.0
437,2021-04-10,79.0
438,2021-04-17,82.0
439,2021-04-24,82.0
440,2021-05-01,87.0
441,2021-05-08,90.0
442,2021-05-15,89.0
443,2021-05-22,91.0
444,2021-05-29,86.0
445,2021-06-05,87.0
446,2021-06-12,98.0
447,2021-06-19,95.0
448,2021-06-26,90.0
449,2021-07-03,98.0
450,2021-07-10,100.0
451,2021-07-17,98.0
452,2021-07-24,92.0
453,2021-07-31,93.0
454,2021-08-07,100.0
455,2021-08-14,89.0
456,2021-08-21,87.0
457,2021-08-28,86.0
458,2021-09-04,92.0
459,2021-09-11,73.0
460,2021-09-18,80.0
461,2021-09-25,80.0
462,2021-10-02,76.0
463,2021-10-09,79.0
464,2021-10-16,80.0
465,2021-10-23,63.0
466,2021-10-30,75.0
467,2021-11-06,71.0
468,2021-11-13,64.0
469,2021-11-20,60.0
470,2021-11-27,55.00000000000001
471,2021-12-04,64.0
472,2021-12-11,63.0
473,2021-12-18,68.0
474,2021-12-25,74.0
475,2022-01-01,64.0
476,2022-01-08,67.0
477,2022-01-15,61.0
478,2022-01-22,56.00000000000001
479,2022-01-29,56.00000000000001
480,2022-02-05,72.0
481,2022-02-12,73.0
482,2022-02-19,69.0
483,2022-02-26,76.0
484,2022-03-05,71.0
485,2022-03-12,83.0
486,2022-03-19,75.0
487,2022-03-26,69.0
488,2022-04-02,72.0
489,2022-04-09,79.0
490,2022-04-16,63.0
491,2022-04-23,67.0
492,2022-04-30,61.0
493,2022-05-07,69.0
494,2022-05-14,60.0
495,2022-05-21,69.0
496,2022-05-28,70.0
497,2022-06-04,63.0
498,2022-06-11,72.0
499,2022-06-18,67.0
500,2022-06-25,66.0
501,2022-07-02,75.0
502,2022-07-09,67.0
503,2022-07-16,68.0
504,2022-07-23,62.0
505,2022-07-30,68.0
506,2022-08-06,68.0
507,2022-08-13,64.0
508,2022-08-20,56.00000000000001
509,2022-08-27,56.99999999999999
510,2022-09-03,61.0
511,2022-09-10,55.00000000000001
512,2022-09-17,54.0
513,2022-09-24,52.0
514,2022-10-01,54.0
515,2022-10-08,60.0
516,2022-10-15,52.0
517,2022-10-22,47.0
518,2022-10-29,44.0
519,2022-11-05,52.0
520,2022-11-12,42.0
521,2022-11-19,47.0
522,2022-11-26,43.0
523,2022-12-03,48.0
524,2022-12-10,47.0
525,2022-12-17,48.0
526,2022-12-24,66.0
527,2022-12-31,59.0
528,2023-01-07,56.00000000000001
529,2023-01-14,61.0
530,2023-01-21,51.0
531,2023-01-28,51.0
532,2023-02-04,49.0
533,2023-02-11,57.99999999999999
534,2023-02-18,61.0
535,2023-02-25,51.0
536,2023-03-04,57.99999999999999
537,2023-03-11,56.99999999999999
538,2023-03-18,60.0
539,2023-03-25,61.0
540,2023-04-01,56.00000000000001
541,2023-04-08,54.0
542,2023-04-15,52.0
543,2023-04-22,51.0
544,2023-04-29,52.0
545,2023-05-06,60.0
546,2023-05-13,56.00000000000001
547,2023-05-20,64.0
548,2023-05-27,67.0
549,2023-06-03,62.0
550,2023-06-10,63.0
551,2023-06-17,69.0
552,2023-06-24,60.0
553,2023-07-01,68.0
554,2023-07-08,64.0
555,2023-07-15,55.00000000000001
556,2023-07-22,55.00000000000001
557,2023-07-29,51.0
558,2023-08-05,53.0
559,2023-08-12,62.0
560,2023-08-19,55.00000000000001
561,2023-08-26,52.0
562,2023-09-02,51.0
563,2023-09-09,47.0
564,2023-09-16,45.0
565,2023-09-23,41.0
566,2023-09-30,43.0
567,2023-10-07,43.0
568,2023-10-14,44.0
569,2023-10-21,42.0
570,2023-10-28,41.0
571,2023-11-04,41.0
572,2023-11-11,41.0
573,2023-11-18,45.0
574,2023-11-25,38.0
575,2023-12-02,35.0
576,2023-12-09,35.0
577,2023-12-16,35.0
578,2023-12-23,43.0
579,2023-12-30,49.0
580,2024-01-06,51.0
581,2024-01-13,47.0
582,2024-01-20,42.0
583,2024-01-27,39.0
584,2024-02-03,34.0
585,2024-02-10,43.0
586,2024-02-17,35.0
587,2024-02-24,36.0
588,2024-03-02,31.0
589,2024-03-09,37.0
590,2024-03-16,38.0
591,2024-03-23,40.0
592,2024-03-30,35.0
593,2024-04-06,36.0
594,2024-04-13,34.0
595,2024-04-20,30.0
596,2024-04-27,33.0
597,2024-05-04,36.0
598,2024-05-11,34.0
599,2024-05-18,35.0
600,2024-05-25,35.0
